"시점","자치구별(1)","자치구별(2)",시간대별(1),시간대별(2),발생건수,사망자수,부상자수
"2022","합계","중구",합계,22시-24시,52,-,72
"2022","합계","용산구",합계,소계,1014,11,1330
"2022","합계","용산구",합계,00시-02시,36,1,48
"2022","합계","용산구",합계,02시-04시,47,1,60
"2022","합계","용산구",합계,04시-06시,38,3,62
"2022","합계","용산구",합계,06시-08시,47,-,60
"2022","합계","용산구",합계,08시-10시,76,1,93
"2022","합계","용산구",합계,10시-12시,110,-,141
"2022","합계","용산구",합계,12시-14시,105,3,135
"2022","합계","용산구",합계,14시-16시,127,-,170
"2022","합계","용산구",합계,16시-18시,122,-,156
"2022","합계","용산구",합계,18시-20시,114,1,147
"2022","합계","용산구",합계,20시-22시,102,-,131
"2022","합계","용산구",합계,22시-24시,90,1,127
"2022","합계","성동구",합계,소계,948,8,1222
"2022","합계","성동구",합계,00시-02시,55,2,77
"2022","합계","성동구",합계,02시-04시,21,3,31
"2022","합계","성동구",합계,04시-06시,29,-,35
"2022","합계","성동구",합계,06시-08시,40,-,48
"2022","합계","성동구",합계,08시-10시,94,-,123
"2022","합계","성동구",합계,10시-12시,95,-,125
"2022","합계","성동구",합계,12시-14시,95,-,131
"2022","합계","성동구",합계,14시-16시,103,-,126
"2022","합계","성동구",합계,16시-18시,111,-,139
"2022","합계","성동구",합계,18시-20시,138,1,157
"2022","합계","성동구",합계,20시-22시,89,2,110
"2022","합계","성동구",합계,22시-24시,78,-,120
"2022","합계","광진구",합계,소계,708,9,966
"2022","합계","광진구",합계,00시-02시,41,2,51
"2022","합계","광진구",합계,02시-04시,26,-,34
"2022","합계","광진구",합계,04시-06시,22,1,41
"2022","합계","광진구",합계,06시-08시,24,-,30
"2022","합계","광진구",합계,08시-10시,69,1,80
"2022","합계","광진구",합계,10시-12시,55,-,91
"2022","합계","광진구",합계,12시-14시,64,-,91
"2022","합계","광진구",합계,14시-16시,78,1,103
"2022","합계","광진구",합계,16시-18시,82,-,110
"2022","합계","광진구",합계,18시-20시,100,2,123
"2022","합계","광진구",합계,20시-22시,84,2,111
"2022","합계","광진구",합계,22시-24시,63,-,101
"2022","합계","동대문구",합계,소계,1534,12,1843
"2022","합계","동대문구",합계,00시-02시,61,-,74
"2022","합계","동대문구",합계,02시-04시,28,2,36
"2022","합계","동대문구",합계,04시-06시,26,-,34
"2022","합계","동대문구",합계,06시-08시,79,1,95
"2022","합계","동대문구",합계,08시-10시,169,1,187
"2022","합계","동대문구",합계,10시-12시,184,2,218
"2022","합계","동대문구",합계,12시-14시,170,-,211
"2022","합계","동대문구",합계,14시-16시,176,3,211
"2022","합계","동대문구",합계,16시-18시,215,-,267
"2022","합계","동대문구",합계,18시-20시,189,1,229
"2022","합계","동대문구",합계,20시-22시,144,1,163
"2022","합계","동대문구",합계,22시-24시,93,1,118
"2022","합계","중랑구",합계,소계,1401,10,1890
"2022","합계","중랑구",합계,00시-02시,61,2,90
"2022","합계","중랑구",합계,02시-04시,22,1,34
"2022","합계","중랑구",합계,04시-06시,38,-,52
"2022","합계","중랑구",합계,06시-08시,57,1,73
"2022","합계","중랑구",합계,08시-10시,122,-,150
"2022","합계","중랑구",합계,10시-12시,128,2,168
"2022","합계","중랑구",합계,12시-14시,154,1,214
"2022","합계","중랑구",합계,14시-16시,160,1,213
"2022","합계","중랑구",합계,16시-18시,191,1,265
"2022","합계","중랑구",합계,18시-20시,218,-,298
"2022","합계","중랑구",합계,20시-22시,158,1,198
"2022","합계","중랑구",합계,22시-24시,92,-,135
"2022","합계","성북구",합계,소계,1288,8,1626
"2022","합계","성북구",합계,00시-02시,60,-,86
"2022","합계","성북구",합계,02시-04시,34,-,44
"2022","합계","성북구",합계,04시-06시,32,1,43
"2022","합계","성북구",합계,06시-08시,77,-,100
"2022","합계","성북구",합계,08시-10시,127,-,150
"2022","합계","성북구",합계,10시-12시,123,3,143
"2022","합계","성북구",합계,12시-14시,139,-,160
"2022","합계","성북구",합계,14시-16시,151,1,199
"2022","합계","성북구",합계,16시-18시,171,-,224
"2022","합계","성북구",합계,18시-20시,166,2,210
"2022","합계","성북구",합계,20시-22시,113,-,135
"2022","합계","성북구",합계,22시-24시,95,1,132
"2022","합계","강북구",합계,소계,1044,6,1266
"2022","합계","강북구",합계,00시-02시,40,-,51
"2022","합계","강북구",합계,02시-04시,36,-,47
"2022","합계","강북구",합계,04시-06시,20,2,18
"2022","합계","강북구",합계,06시-08시,44,-,50
"2022","합계","강북구",합계,08시-10시,96,1,118
"2022","합계","강북구",합계,10시-12시,103,1,131
"2022","합계","강북구",합계,12시-14시,119,1,145
"2022","합계","강북구",합계,14시-16시,134,1,154
"2022","합계","강북구",합계,16시-18시,131,-,153
"2022","합계","강북구",합계,18시-20시,128,-,154
"2022","합계","강북구",합계,20시-22시,105,-,136
"2022","합계","강북구",합계,22시-24시,88,-,109
"2022","합계","도봉구",합계,소계,522,2,705
"2022","합계","도봉구",합계,00시-02시,23,-,38
"2022","합계","도봉구",합계,02시-04시,13,-,18
"2022","합계","도봉구",합계,04시-06시,18,-,26
"2022","합계","도봉구",합계,06시-08시,18,-,24
"2022","합계","도봉구",합계,08시-10시,48,-,71
"2022","합계","도봉구",합계,10시-12시,41,-,54
"2022","합계","도봉구",합계,12시-14시,55,-,66
"2022","합계","도봉구",합계,14시-16시,66,-,84
"2022","합계","도봉구",합계,16시-18시,63,1,90
"2022","합계","도봉구",합계,18시-20시,68,-,85
"2022","합계","도봉구",합계,20시-22시,70,-,100
"2022","합계","도봉구",합계,22시-24시,39,1,49
"2022","합계","노원구",합계,소계,1384,6,1913
"2022","합계","노원구",합계,00시-02시,55,1,104
"2022","합계","노원구",합계,02시-04시,33,3,39
"2022","합계","노원구",합계,04시-06시,27,1,31
"2022","합계","노원구",합계,06시-08시,72,-,85
"2022","합계","노원구",합계,08시-10시,148,-,203
"2022","합계","노원구",합계,10시-12시,140,-,203
"2022","합계","노원구",합계,12시-14시,171,-,245
"2022","합계","노원구",합계,14시-16시,136,-,185
"2022","합계","노원구",합계,16시-18시,184,-,241
"2022","합계","노원구",합계,18시-20시,160,-,203
"2022","합계","노원구",합계,20시-22시,154,-,234
"2022","합계","노원구",합계,22시-24시,104,1,140
"2022","합계","은평구",합계,소계,918,9,1256
"2022","합계","은평구",합계,00시-02시,36,-,53
"2022","합계","은평구",합계,02시-04시,20,3,25
"2022","합계","은평구",합계,04시-06시,22,-,31
"2022","합계","은평구",합계,06시-08시,39,-,49
"2022","합계","은평구",합계,08시-10시,86,-,110
"2022","합계","은평구",합계,10시-12시,87,1,103
"2022","합계","은평구",합계,12시-14시,100,1,140
"2022","합계","은평구",합계,14시-16시,122,-,173
"2022","합계","은평구",합계,16시-18시,111,-,163
"2022","합계","은평구",합계,18시-20시,120,-,161
"2022","합계","은평구",합계,20시-22시,101,2,131
"2022","합계","은평구",합계,22시-24시,74,2,117
"2022","합계","서대문구",합계,소계,974,5,1303
"2022","합계","서대문구",합계,00시-02시,36,-,49
"2022","합계","서대문구",합계,02시-04시,15,-,29
"2022","합계","서대문구",합계,04시-06시,25,1,34
"2022","합계","서대문구",합계,06시-08시,42,1,55
"2022","합계","서대문구",합계,08시-10시,123,-,169
"2022","합계","서대문구",합계,10시-12시,104,-,127
"2022","합계","서대문구",합계,12시-14시,99,-,116
"2022","합계","서대문구",합계,14시-16시,112,-,152
"2022","합계","서대문구",합계,16시-18시,108,-,151
"2022","합계","서대문구",합계,18시-20시,142,-,204
"2022","합계","서대문구",합계,20시-22시,86,1,109
"2022","합계","서대문구",합계,22시-24시,82,2,108
"2022","합계","마포구",합계,소계,1065,10,1483
"2022","합계","마포구",합계,00시-02시,63,1,89
"2022","합계","마포구",합계,02시-04시,32,-,42
"2022","합계","마포구",합계,04시-06시,46,1,60
"2022","합계","마포구",합계,06시-08시,49,1,65
"2022","합계","마포구",합계,08시-10시,89,-,126
"2022","합계","마포구",합계,10시-12시,76,1,92
"2022","합계","마포구",합계,12시-14시,116,2,170
"2022","합계","마포구",합계,14시-16시,105,1,140
"2022","합계","마포구",합계,16시-18시,116,1,160
"2022","합계","마포구",합계,18시-20시,146,-,201
"2022","합계","마포구",합계,20시-22시,110,1,152
"2022","합계","마포구",합계,22시-24시,117,1,186
"2022","합계","양천구",합계,소계,1165,8,1529
"2022","합계","양천구",합계,00시-02시,51,-,76
"2022","합계","양천구",합계,02시-04시,29,1,38
"2022","합계","양천구",합계,04시-06시,35,1,52
"2022","합계","양천구",합계,06시-08시,56,2,61
"2022","합계","양천구",합계,08시-10시,117,-,143
"2022","합계","양천구",합계,10시-12시,99,2,125
"2022","합계","양천구",합계,12시-14시,138,1,177
"2022","합계","양천구",합계,14시-16시,128,-,162
"2022","합계","양천구",합계,16시-18시,145,-,181
"2022","합계","양천구",합계,18시-20시,160,-,214
"2022","합계","양천구",합계,20시-22시,122,1,177
"2022","합계","양천구",합계,22시-24시,85,-,123
"2022","합계","강서구",합계,소계,1606,15,2108
"2022","합계","강서구",합계,00시-02시,75,2,99
"2022","합계","강서구",합계,02시-04시,37,-,58
"2022","합계","강서구",합계,04시-06시,56,3,73
"2022","합계","강서구",합계,06시-08시,88,1,112
"2022","합계","강서구",합계,08시-10시,176,1,209
"2022","합계","강서구",합계,10시-12시,155,-,213
"2022","합계","강서구",합계,12시-14시,165,1,204
"2022","합계","강서구",합계,14시-16시,179,3,242
"2022","합계","강서구",합계,16시-18시,184,1,235
"2022","합계","강서구",합계,18시-20시,207,1,270
"2022","합계","강서구",합계,20시-22시,165,-,210
"2022","합계","강서구",합계,22시-24시,119,2,183
"2022","합계","구로구",합계,소계,1274,12,1691
"2022","합계","구로구",합계,00시-02시,51,2,84
"2022","합계","구로구",합계,02시-04시,20,-,28
"2022","합계","구로구",합계,04시-06시,47,3,73
"2022","합계","구로구",합계,06시-08시,81,-,100
"2022","합계","구로구",합계,08시-10시,121,-,140
"2022","합계","구로구",합계,10시-12시,136,-,171
"2022","합계","구로구",합계,12시-14시,118,2,155
"2022","합계","구로구",합계,14시-16시,131,1,174
"2022","합계","구로구",합계,16시-18시,181,1,241
"2022","합계","구로구",합계,18시-20시,165,-,206
"2022","합계","구로구",합계,20시-22시,128,2,177
"2022","합계","구로구",합계,22시-24시,95,1,142
"2022","합계","금천구",합계,소계,844,9,1152
"2022","합계","금천구",합계,00시-02시,49,1,75
"2022","합계","금천구",합계,02시-04시,15,-,17
"2022","합계","금천구",합계,04시-06시,24,-,44
"2022","합계","금천구",합계,06시-08시,48,-,55
"2022","합계","금천구",합계,08시-10시,70,1,92
"2022","합계","금천구",합계,10시-12시,77,1,102
"2022","합계","금천구",합계,12시-14시,82,3,98
"2022","합계","금천구",합계,14시-16시,86,1,114
"2022","합계","금천구",합계,16시-18시,113,1,157
"2022","합계","금천구",합계,18시-20시,118,-,159
"2022","합계","금천구",합계,20시-22시,100,1,141
"2022","합계","금천구",합계,22시-24시,62,-,98
"2022","합계","영등포구",합계,소계,1998,20,2707
"2022","합계","영등포구",합계,00시-02시,81,2,119
"2022","합계","영등포구",합계,02시-04시,53,3,77
"2022","합계","영등포구",합계,04시-06시,48,-,63
"2022","합계","영등포구",합계,06시-08시,113,1,150
"2022","합계","영등포구",합계,08시-10시,197,1,260
"2022","합계","영등포구",합계,10시-12시,188,-,274
"2022","합계","영등포구",합계,12시-14시,225,2,295
"2022","합계","영등포구",합계,14시-16시,226,2,326
"2022","합계","영등포구",합계,16시-18시,231,1,288
"2022","합계","영등포구",합계,18시-20시,253,1,327
"2022","합계","영등포구",합계,20시-22시,194,1,264
"2022","합계","영등포구",합계,22시-24시,189,6,264
"2022","합계","동작구",합계,소계,1217,7,1651
"2022","합계","동작구",합계,00시-02시,47,-,67
"2022","합계","동작구",합계,02시-04시,25,-,38
"2022","합계","동작구",합계,04시-06시,26,1,41
"2022","합계","동작구",합계,06시-08시,63,1,88
"2022","합계","동작구",합계,08시-10시,117,1,159
"2022","합계","동작구",합계,10시-12시,106,-,132
"2022","합계","동작구",합계,12시-14시,132,1,182
"2022","합계","동작구",합계,14시-16시,146,-,197
"2022","합계","동작구",합계,16시-18시,154,-,213
"2022","합계","동작구",합계,18시-20시,185,-,242
"2022","합계","동작구",합계,20시-22시,115,-,154
"2022","합계","동작구",합계,22시-24시,101,3,138
"2022","합계","관악구",합계,소계,1172,9,1535
"2022","합계","관악구",합계,00시-02시,63,-,83
"2022","합계","관악구",합계,02시-04시,27,-,44
"2022","합계","관악구",합계,04시-06시,38,2,49
"2022","합계","관악구",합계,06시-08시,53,1,64
"2022","합계","관악구",합계,08시-10시,97,1,131
"2022","합계","관악구",합계,10시-12시,99,1,123
"2022","합계","관악구",합계,12시-14시,125,1,173
"2022","합계","관악구",합계,14시-16시,114,-,157
"2022","합계","관악구",합계,16시-18시,143,1,205
"2022","합계","관악구",합계,18시-20시,173,-,216
"2022","합계","관악구",합계,20시-22시,133,2,155
"2022","합계","관악구",합계,22시-24시,107,-,135
"2022","합계","서초구",합계,소계,2264,8,3391
"2022","합계","서초구",합계,00시-02시,89,-,156
"2022","합계","서초구",합계,02시-04시,68,1,120
"2022","합계","서초구",합계,04시-06시,50,1,74
"2022","합계","서초구",합계,06시-08시,103,-,144
"2022","합계","서초구",합계,08시-10시,232,1,317
"2022","합계","서초구",합계,10시-12시,254,-,396
"2022","합계","서초구",합계,12시-14시,264,2,390
"2022","합계","서초구",합계,14시-16시,253,2,387
"2022","합계","서초구",합계,16시-18시,273,-,381
"2022","합계","서초구",합계,18시-20시,321,1,476
"2022","합계","서초구",합계,20시-22시,201,-,304
"2022","합계","서초구",합계,22시-24시,156,-,246
"2022","합계","강남구",합계,소계,3709,16,5052
"2022","합계","강남구",합계,00시-02시,206,3,301
"2022","합계","강남구",합계,02시-04시,141,2,226
"2022","합계","강남구",합계,04시-06시,103,-,150
"2022","합계","강남구",합계,06시-08시,132,2,183
"2022","합계","강남구",합계,08시-10시,292,1,380
"2022","합계","강남구",합계,10시-12시,356,-,484
"2022","합계","강남구",합계,12시-14시,458,1,595
"2022","합계","강남구",합계,14시-16시,425,1,563
"2022","합계","강남구",합계,16시-18시,457,1,615
"2022","합계","강남구",합계,18시-20시,493,2,641
"2022","합계","강남구",합계,20시-22시,350,2,504
"2022","합계","강남구",합계,22시-24시,296,1,410
"2022","합계","송파구",합계,소계,2581,9,3594
"2022","합계","송파구",합계,00시-02시,109,-,148
"2022","합계","송파구",합계,02시-04시,47,1,67
"2022","합계","송파구",합계,04시-06시,64,1,87
"2022","합계","송파구",합계,06시-08시,120,-,165
"2022","합계","송파구",합계,08시-10시,261,1,354
"2022","합계","송파구",합계,10시-12시,252,2,342
"2022","합계","송파구",합계,12시-14시,280,-,416
"2022","합계","송파구",합계,14시-16시,258,-,362
"2022","합계","송파구",합계,16시-18시,343,2,479
"2022","합계","송파구",합계,18시-20시,353,-,470
"2022","합계","송파구",합계,20시-22시,277,1,394
"2022","합계","송파구",합계,22시-24시,217,1,310
"2022","합계","강동구",합계,소계,1151,7,1553
"2022","합계","강동구",합계,00시-02시,51,-,77
"2022","합계","강동구",합계,02시-04시,23,2,33
"2022","합계","강동구",합계,04시-06시,35,1,42
"2022","합계","강동구",합계,06시-08시,70,-,98
"2022","합계","강동구",합계,08시-10시,104,1,144
"2022","합계","강동구",합계,10시-12시,110,-,142
"2022","합계","강동구",합계,12시-14시,126,-,172
"2022","합계","강동구",합계,14시-16시,112,-,146
"2022","합계","강동구",합계,16시-18시,149,-,187
"2022","합계","강동구",합계,18시-20시,163,-,204
"2022","합계","강동구",합계,20시-22시,122,3,184
"2022","합계","강동구",합계,22시-24시,86,-,124
